Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées
34011,Clef des Champs - Albert Dhalenne,True,28,5,22,20,2,True,True,2025-11-05 09:34:13+00:00,"(48.914938, 2.330665)",Saint-Ouen-sur-Seine,93070
15012,Cambronne - Mademoiselle,True,67,61,6,1,5,True,True,2025-11-05 09:34:23+00:00,"(48.843277330035214, 2.30230766886348)",Paris,75056
21704,Place du Maréchal de Lattre de Tassigny,True,27,10,17,15,2,True,True,2025-11-05 09:29:44+00:00,"(48.821707715257055, 2.2853431485432423)",Vanves,92075
15053,Lecourbe - Convention,True,46,34,12,9,3,True,True,2025-11-05 09:30:12+00:00,"(48.83923319241899, 2.2915197908878326)",Paris,75056
19121,Belleville -  Pré Saint-Gervais,True,21,21,0,0,0,True,True,2025-11-05 09:27:13+00:00,"(48.875565910073, 2.3930460959673)",Paris,75056
20003,Pyrénées - Cours de Vincennes,True,21,17,4,0,4,True,True,2025-11-05 09:34:00+00:00,"(48.847796779935, 2.4061721563339)",Paris,75056
13015,Chevaleret - Louise Weiss,True,35,25,10,8,2,True,True,2025-11-05 09:31:18+00:00,"(48.832586513351, 2.37121138812)",Paris,75056
15041,Franquet - Labrouste,True,37,35,2,0,2,True,True,2025-11-05 09:30:37+00:00,"(48.83287705011431, 2.306762784719467)",Paris,75056
21002,Place Denfert-Rochereau,True,20,13,7,4,3,True,True,2025-11-05 09:29:37+00:00,"(48.843252536286684, 2.245987951755524)",Boulogne-Billancourt,92012
10003,Hauteville - Bonne Nouvelle,True,17,11,6,3,3,True,True,2025-11-05 09:31:55+00:00,"(48.87077436024, 2.3496496368327)",Paris,75056
24005,Edith Cavell - Volta,True,33,27,5,3,2,True,True,2025-11-05 09:33:47+00:00,"(48.901616564286975, 2.269354350864887)",Courbevoie,92026
11022,Roquette - Auguste Laurent,True,16,12,3,1,2,True,True,2025-11-05 09:34:16+00:00,"(48.858001906023354, 2.381797702650783)",Paris,75056
31104,Mairie de Rosny-sous-Bois,True,30,22,7,1,6,True,True,2025-11-05 09:30:37+00:00,"(48.871256519012, 2.4865807592869)",Rosny-sous-Bois,93064
41602,Place Charles Digeon,True,32,26,6,0,6,True,True,2025-11-05 09:31:43+00:00,"(48.84354203133597, 2.418427169322968)",Saint-Mandé,94067
42024,Danielle Casanova - Ledru-Rollin,True,28,23,5,4,1,True,True,2025-11-05 09:34:10+00:00,"(48.815783497876815, 2.383259721100331)",Ivry-sur-Seine,94041
15069,Félix Faure - Convention,True,44,8,34,30,4,True,True,2025-11-05 09:28:15+00:00,"(48.841249336041, 2.2883866008495)",Paris,75056
5027,Gobelins - Port-Royal,True,40,16,21,14,7,True,True,2025-11-05 09:33:05+00:00,"(48.837135900263, 2.3515201359987)",Paris,75056
20012,Buzenval - Vignoles,True,17,17,0,0,0,True,True,2025-11-05 09:25:00+00:00,"(48.853858171688, 2.4000040814281)",Paris,75056
15203,Porte de Versailles,True,28,1,26,21,5,True,True,2025-11-05 09:33:20+00:00,"(48.832324016657, 2.2875617349045)",Paris,75056
48002,LCL Campus - Place Oscar Niemeyer,True,37,33,3,0,3,True,True,2025-11-05 09:31:49+00:00,"(48.805342480621576, 2.363983690738678)",Villejuif,94076
48006,Maxime Gorki - Paul Vaillant-Couturier,True,20,15,5,2,3,True,True,2025-11-05 09:25:59+00:00,"(48.79673508795443, 2.3683342337608337)",Villejuif,94076
20020,Pyrénées - Charles Renouvier,True,29,27,0,0,0,True,True,2025-11-05 09:34:04+00:00,"(48.86095933229224, 2.400421852042113)",Paris,75056
18016,Francoeur - Caulaincourt,True,34,33,1,0,1,True,True,2025-11-05 09:33:22+00:00,"(48.8899944409612, 2.342529706656933)",Paris,75056
12008,Hector Malot - Daumesnil,True,54,16,37,36,1,True,True,2025-11-05 09:32:35+00:00,"(48.84693552991762, 2.3770876228809357)",Paris,75056
19117,Euryale Dehaynin - Loire,True,30,29,1,1,0,True,True,2025-11-05 09:28:12+00:00,"(48.886248917304805, 2.3774591088294987)",Paris,75056
13120,Pierre Joseph Desault,True,19,6,13,12,1,True,True,2025-11-05 09:34:10+00:00,"(48.82110230800372, 2.378775402903557)",Paris,75056
21022,Dôme - République,True,25,11,12,4,8,True,True,2025-11-05 09:29:48+00:00,"(48.832681, 2.250257)",Boulogne-Billancourt,92012
12119,Dom-Pérignon - Gravelle,True,50,44,6,4,2,True,True,2025-11-05 09:27:28+00:00,"(48.825481574435, 2.409880310297)",Paris,75056
41103,Place de la vache noire,True,25,16,8,1,7,True,True,2025-11-05 09:31:53+00:00,"(48.81040517059777, 2.327060401439667)",Arcueil,94003
10009,Mairie du 10ème,True,19,9,10,8,2,True,True,2025-11-05 09:30:54+00:00,"(48.872089449907, 2.3575825989246)",Paris,75056
13028,Gouthière - Poterne des Peupliers,True,33,32,1,1,0,True,True,2025-11-05 09:26:05+00:00,"(48.820507, 2.351342)",Paris,75056
13006,Duméril - Jeanne d'Arc,True,40,35,5,3,2,True,True,2025-11-05 09:34:10+00:00,"(48.838151608087, 2.3571084495564)",Paris,75056
14027,Gergovie - Alésia,True,54,50,4,0,4,True,True,2025-11-05 09:33:52+00:00,"(48.83088717455243, 2.318882101207347)",Paris,75056
23803,Sydney Bechet - Jacques Gautier,True,20,14,6,2,4,True,True,2025-11-05 09:25:52+00:00,"(48.844373437692, 2.1882475733068)",Garches,92033
42303,Place Eustache Deschamps,True,20,14,6,5,1,True,True,2025-11-05 09:29:45+00:00,"(48.793855, 2.336637)",Cachan,94016
11111,Léon Frot - Charonne,True,38,32,6,3,3,True,True,2025-11-05 09:34:07+00:00,"(48.854963800335, 2.387217085372)",Paris,75056
41605,Général De Gaulle - Vivien,True,22,19,3,2,1,True,True,2025-11-05 09:34:26+00:00,"(48.83607420090204, 2.4189166724681854)",Saint-Mandé,94067
15050,Dominique Pado - Croix Nivert,True,22,20,2,2,0,True,True,2025-11-05 09:31:51+00:00,"(48.83648798164934, 2.2897250577807426)",Paris,75056
30003,Moscou - Edouard Vaillant,True,30,17,13,3,10,True,True,2025-11-05 09:34:02+00:00,"(48.90755810177, 2.4689837335263)",Bobigny,93008
14009,Tombe Issoire - René Coty,True,36,35,1,0,1,True,True,2025-11-05 09:27:13+00:00,"(48.830512876709, 2.3343613743782)",Paris,75056
35013,Guillaume Tell - Parc Henri Barbusse,True,20,16,3,2,1,True,True,2025-11-05 09:26:15+00:00,"(48.88958925894009, 2.4198862910270695)",Pantin,93055
20013,Alexandre Dumas - Place de la Réunion,True,45,41,4,0,4,True,True,2025-11-05 09:30:35+00:00,"(48.85533710742046, 2.3997703687646292)",Paris,75056
12102,Bercy - Traversiére,True,30,5,22,20,2,True,True,2025-11-05 09:34:02+00:00,"(48.846192642574, 2.3703800886869)",Paris,75056
5033,Saint-Séverin - Saint-Michel,True,30,11,17,16,1,True,True,2025-11-05 09:31:16+00:00,"(48.852731305488, 2.3440927639604)",Paris,75056
15024,Suffren - La Motte-Piquet,True,23,3,20,17,3,True,True,2025-11-05 09:34:22+00:00,"(48.850881230919, 2.3012199997902)",Paris,75056
12022,Sahel - Général Michel Bizot,True,47,42,4,2,2,True,True,2025-11-05 09:28:23+00:00,"(48.840872964793355, 2.4044444784522057)",Paris,75056
14004,Port Royal - Hôpital Cochin,True,23,16,7,0,7,True,True,2025-11-05 09:31:07+00:00,"(48.838608030238, 2.3406994164846)",Paris,75056
15027,Duhamel - André Gide,True,20,20,0,0,0,True,True,2025-11-05 09:29:53+00:00,"(48.8365662244334, 2.312707121097412)",Paris,75056
43007,Hôtel de Ville de Vincennes,True,27,24,2,1,1,True,True,2025-11-05 09:31:31+00:00,"(48.84827609706963, 2.4398955702781677)",Vincennes,94080
21023,Ancienne Mairie - André Morizet,True,25,10,11,7,4,True,True,2025-11-05 09:33:22+00:00,"(48.838311, 2.234077)",Boulogne-Billancourt,92012
16025,Jean de la Fontaine - Boulainvilliers,True,68,16,52,50,2,True,True,2025-11-05 09:34:21+00:00,"(48.85264791461651, 2.2758664190769196)",Paris,75056
31105,Lavoisier - Missak Manouchian,True,18,8,10,8,2,True,True,2025-11-05 09:28:43+00:00,"(48.86286468896063, 2.495676465332508)",Rosny-sous-Bois,93064
13036,Olympiades,True,36,12,24,11,13,True,True,2025-11-05 09:28:11+00:00,"(48.826764665199, 2.3650860786438)",Paris,75056
42205,Place Aristide Briand,True,35,31,3,1,2,True,True,2025-11-05 09:32:23+00:00,"(48.82189236575831, 2.413003742694855)",Charenton-le-Pont,94018
43004,Montreuil - République,True,25,7,18,9,9,True,True,2025-11-05 09:32:24+00:00,"(48.85026349463687, 2.4345204234123234)",Vincennes,94080
17110,Legendre - Nollet,True,30,27,3,3,0,True,True,2025-11-05 09:29:48+00:00,"(48.887742186754224, 2.320293079881375)",Paris,75056
17117,Pereire - Saussure,True,32,29,2,0,2,True,True,2025-11-05 09:31:11+00:00,"(48.888229075478, 2.3101296275854)",Paris,75056
22404,Pierre Brossolette - 12 Février 1934,True,25,16,9,6,3,True,True,2025-11-05 09:33:42+00:00,"(48.8176962416867, 2.3076123744249344)",Malakoff,92046
16017,Siam - La Pompe,True,16,13,3,2,1,True,True,2025-11-05 09:29:49+00:00,"(48.861720329027264, 2.275346568555312)",Paris,75056
20014,Charonne - Alexandre Dumas,True,35,32,3,0,3,True,True,2025-11-05 09:32:17+00:00,"(48.856077415056, 2.3948693275452)",Paris,75056
18021,Marcadet - Ramey,True,39,37,0,0,0,True,True,2025-11-05 09:25:15+00:00,"(48.890875, 2.3449019)",Paris,75056
14035,Maine - Jean Zay,True,50,36,13,1,12,True,True,2025-11-05 09:34:24+00:00,"(48.837925263898, 2.3225428909063)",Paris,75056
16116,George Sand - Jean de La Fontaine,True,29,17,12,11,1,True,True,2025-11-05 09:32:22+00:00,"(48.84986918764119, 2.268257387525699)",Paris,75056
20110,Gambetta - Tourelles,True,20,18,2,0,2,True,True,2025-11-05 09:34:16+00:00,"(48.875337902264, 2.4059921130538)",Paris,75056
15045,Porte de la Plaine,True,35,32,3,1,2,True,True,2025-11-05 09:25:27+00:00,"(48.82805169605981, 2.2924277186393742)",Paris,75056
21218,Gabriel Péri - Place de la Libération,True,18,13,4,1,3,True,True,2025-11-05 09:33:08+00:00,"(48.819828421929, 2.3117361743705)",Montrouge,92049
25004,Marcel Pourtout - Édouard Manet,True,24,13,11,9,2,True,True,2025-11-05 09:32:32+00:00,"(48.87555620763429, 2.1655967831611638)",Rueil-Malmaison,92063
6028,Quatre Vents - Carrefour de l'Odéon,True,37,9,28,16,12,True,True,2025-11-05 09:34:08+00:00,"(48.851751374458864, 2.338161695134053)",Paris,75056
22701,Général Leclerc - République,True,30,24,6,4,2,True,True,2025-11-05 09:31:56+00:00,"(48.915885074177, 2.2682306702811)",Bois-Colombes,92009
20005,Reynaldo Hahn - Lagny,True,19,16,3,1,2,True,True,2025-11-05 09:28:39+00:00,"(48.849266043601794, 2.412330328844772)",Paris,75056
31701,Mairie de Bagnolet,True,28,25,2,1,1,True,True,2025-11-05 09:32:44+00:00,"(48.868421318555, 2.4179587885737)",Bagnolet,93006
11016,Philippe-Auguste,True,48,38,10,5,5,True,True,2025-11-05 09:28:05+00:00,"(48.851853488265, 2.3932945355773)",Paris,75056
20032,Square des Amandiers,True,26,24,2,1,1,True,True,2025-11-05 09:32:43+00:00,"(48.86615630668046, 2.3891324177384377)",Paris,75056
15120,Colonel Pierre Avia,True,29,10,16,13,3,True,True,2025-11-05 09:34:00+00:00,"(48.8296843300915, 2.275342586850291)",Paris,75056
30004,Jean Jaurès - Place de la Libération,True,29,18,6,2,4,True,True,2025-11-05 09:32:11+00:00,"(48.90617751921, 2.4391458057475)",Bobigny,93008
16033,Marché d'Auteuil,True,32,28,4,3,1,True,True,2025-11-05 09:34:00+00:00,"(48.84842761367387, 2.265253821160005)",Paris,75056
14005,René Coty - Place Denfert-Rochereau,True,36,34,2,1,1,True,True,2025-11-05 09:32:41+00:00,"(48.833056477316, 2.3329411447048)",Paris,75056
21205,Arthur Auger - Jean Jaurès,True,26,18,8,5,3,True,True,2025-11-05 09:31:50+00:00,"(48.813736445585235, 2.3069277405738835)",Montrouge,92049
8046,Marceau - Président Wilson,True,32,13,17,7,10,True,True,2025-11-05 09:31:48+00:00,"(48.8652359, 2.3002513)",Paris,75056
16023,Passy - Place du Costa Rica,True,33,24,9,7,2,True,True,2025-11-05 09:34:02+00:00,"(48.8584893, 2.2839655)",Paris,75056
32306,Verdun - Carnot,True,29,27,0,0,0,True,True,2025-11-05 09:27:29+00:00,"(48.883814948134, 2.4402657783125)",Romainville,93063
15014,Volontaires - Vaugirard,True,34,28,5,4,1,True,True,2025-11-05 09:32:34+00:00,"(48.84132050184004, 2.30808901725357)",Paris,75056
8007,Rome - Provence,True,30,0,28,17,11,True,True,2025-11-05 09:34:04+00:00,"(48.874230055580306, 2.325570111724113)",Paris,75056
11028,Guillaume Bertrand - République,True,38,32,5,0,5,True,True,2025-11-05 09:32:50+00:00,"(48.863825174341, 2.380906377155)",Paris,75056
17006,Guy Môquet - Compoint,True,36,34,1,0,1,True,True,2025-11-05 09:28:07+00:00,"(48.89213559044868, 2.32321947813034)",Paris,75056
21027,Fief - République,True,25,3,21,10,11,True,True,2025-11-05 09:34:09+00:00,"(48.83170888166024, 2.255771979689598)",Boulogne-Billancourt,92012
18101,Championnet.,True,22,20,2,0,2,True,True,2025-11-05 09:32:22+00:00,"(48.8953643, 2.3498166)",Paris,75056
25002,Hôtel de Ville de Rueil-Malmaison,True,20,6,12,3,9,True,True,2025-11-05 09:31:52+00:00,"(48.878194, 2.181724)",Rueil-Malmaison,92063
21207,Verdier - République,True,29,27,1,0,1,True,True,2025-11-05 09:27:45+00:00,"(48.815403766277, 2.31739372015)",Montrouge,92049
15044,Dantzig - Lefebvre,True,33,31,1,1,0,True,True,2025-11-05 09:32:05+00:00,"(48.83013921586756, 2.295934036374092)",Paris,75056
12122,Bois de Vincennes - Polygone,True,51,31,20,11,9,True,True,2025-11-05 09:31:03+00:00,"(48.83544491617421, 2.431421081436563)",Paris,75056
6020,Place Saint-André des Arts,True,37,1,35,29,6,True,True,2025-11-05 09:30:56+00:00,"(48.852886173881, 2.3426544293761)",Paris,75056
24007,Jean-Baptiste Charcot - Sainte-Geneviève,True,21,16,5,4,1,True,True,2025-11-05 09:32:42+00:00,"(48.90310883721567, 2.278892956674099)",Courbevoie,92026
21016,Point du Jour - Jean Jaurès,True,40,39,0,0,0,True,True,2025-11-05 09:32:11+00:00,"(48.828753141436465, 2.245911467014621)",Boulogne-Billancourt,92012
6004,Regard - Rennes,True,46,26,20,12,8,True,True,2025-11-05 09:29:52+00:00,"(48.847385404956, 2.3268555477262)",Paris,75056
5105,Geoffroy-Saint-Hilaire - Saint-Marcel,True,17,10,6,4,2,True,True,2025-11-05 09:31:59+00:00,"(48.83907826424974, 2.356877340669728)",Paris,75056
15114,Pasteur - Cotentin,True,33,11,1,0,1,True,True,2025-11-05 09:32:50+00:00,"(48.8389284, 2.316356)",Paris,75056
11018,Saint-Maur - République,True,50,47,1,0,1,True,True,2025-11-05 09:25:59+00:00,"(48.864185861455, 2.3783174157143)",Paris,75056
11029,Ménilmontant - Oberkampf,True,40,28,10,1,9,True,True,2025-11-05 09:33:57+00:00,"(48.866617658681, 2.3830134404158)",Paris,75056
21107,Bertrand Sincholle - Henri Barbusse,True,23,14,8,6,2,True,True,2025-11-05 09:34:09+00:00,"(48.89925982394349, 2.3042294383049016)",Clichy,92024
19014,Lorraine - Jean Jaurès,True,19,15,4,0,4,True,True,2025-11-05 09:34:02+00:00,"(48.8863865, 2.3825772)",Paris,75056
12017,Saint-Mandé - Docteur Arnold Netter,True,53,46,7,1,6,True,True,2025-11-05 09:34:27+00:00,"(48.84462585769668, 2.404946386814118)",Paris,75056
13055,M.- A. Lagroua Weill-Hallé -  F. Dolto,True,74,1,72,45,27,True,True,2025-11-05 09:34:02+00:00,"(48.828595283857425, 2.380220606266108)",Paris,75056
14025,Jacquier - Didot,True,30,27,3,2,1,True,True,2025-11-05 09:28:29+00:00,"(48.82953336292279, 2.318179272115231)",Paris,75056
22014,Victor Hugo - Bineau,True,25,5,20,17,3,True,True,2025-11-05 09:32:02+00:00,"(48.88758225888669, 2.2783890366554265)",Neuilly-sur-Seine,92051
42027,Verdun - Pierre et Marie Curie,True,26,25,1,1,0,True,True,2025-11-05 09:26:11+00:00,"(48.812822398263286, 2.3707106709480286)",Ivry-sur-Seine,94041
28002,De Gaulle - Moulin,True,23,19,4,0,4,True,True,2025-11-05 09:29:18+00:00,"(48.885816808239, 2.229607694148)",Puteaux,92062
16104,Paul Valery - Victor Hugo,True,35,17,17,9,8,True,True,2025-11-05 09:32:18+00:00,"(48.87137406080164, 2.2887128591537476)",Paris,75056
15113,Arsonval - Falguière,True,25,23,1,0,1,True,True,2025-11-05 09:29:26+00:00,"(48.84040040365445, 2.313117867297474)",Paris,75056
20033,Etienne Dolet - Place Maurice Chevalier,True,47,44,2,1,1,True,True,2025-11-05 09:28:52+00:00,"(48.86798303359366, 2.3851405311143026)",Paris,75056
16022,Jean Bologne - Passy,True,19,17,2,0,2,True,True,2025-11-05 09:29:40+00:00,"(48.857566889784465, 2.280027395306772)",Paris,75056
30005,Convention - Campus de Bobigny,True,32,1,30,6,24,True,True,2025-11-05 09:30:55+00:00,"(48.914920058264, 2.4172238067445)",Bobigny,93008
20011,Pyrénées - Dagorno,True,20,20,0,0,0,True,True,2025-11-05 09:27:40+00:00,"(48.855425770695085, 2.4051643162965775)",Paris,75056
17050,Batignolles - Abel Truchet,True,28,26,1,0,1,True,True,2025-11-05 09:32:08+00:00,"(48.883103904582, 2.3238347490884)",Paris,75056
19001,Crimée - Ourcq,True,56,48,6,3,3,True,True,2025-11-05 09:32:55+00:00,"(48.894104140316, 2.3729460884673)",Paris,75056
13013,Saint-Marcel - Hôpital,True,21,4,17,14,3,True,True,2025-11-05 09:32:32+00:00,"(48.839504424583, 2.3609894170229)",Paris,75056
13023,Bobillot - Moulin des Prés,True,28,27,1,0,1,True,True,2025-11-05 09:28:39+00:00,"(48.828657346203, 2.353020646317)",Paris,75056
8044,Alfred de Vigny - Place du Général Brocard,True,33,19,14,9,5,True,True,2025-11-05 09:29:09+00:00,"(48.87836138361425, 2.305254448220567)",Paris,75056
12040,Porte de Charenton,True,67,23,44,24,20,True,True,2025-11-05 09:34:09+00:00,"(48.831240105856, 2.3989107459784)",Paris,75056
17036,Place Tristan Bernard,True,28,13,13,12,1,True,True,2025-11-05 09:34:10+00:00,"(48.8794936, 2.2915423)",Paris,75056
20106,Mairie du 20ème,True,27,26,0,0,0,True,True,2025-11-05 09:31:04+00:00,"(48.865302324275, 2.3990669846535)",Paris,75056
11040,Temple - Jean-Pierre Timbaud,True,36,11,23,20,3,True,True,2025-11-05 09:34:15+00:00,"(48.86446597201, 2.3660597205162)",Paris,75056
6005,Montparnasse -  Square Ozanam,True,49,39,10,2,8,True,True,2025-11-05 09:34:02+00:00,"(48.843310567822, 2.3265242949128)",Paris,75056
11038,Temple - Charlot,True,45,35,10,8,2,True,True,2025-11-05 09:32:45+00:00,"(48.865709343796, 2.3652737250724)",Paris,75056
21007,Rond-Point Rhin et Danube,True,53,53,0,0,0,True,True,2025-11-05 09:31:29+00:00,"(48.840452820991764, 2.2280225157737736)",Boulogne-Billancourt,92012
1201,Perrault - Place du Louvre,True,28,4,23,16,7,True,True,2025-11-05 09:33:18+00:00,"(48.860273568996, 2.3412468419093)",Paris,75056
19007,Flandre - Ourcq,True,30,18,12,8,4,True,True,2025-11-05 09:29:45+00:00,"(48.89260159189023, 2.3790915682911873)",Paris,75056
21033,Sèvres - Maréchal Juin,True,18,3,15,15,0,True,True,2025-11-05 09:32:22+00:00,"(48.8324305, 2.2292812)",Boulogne-Billancourt,92012
19123,Metz - Marne,True,33,26,5,0,5,True,True,2025-11-05 09:34:14+00:00,"(48.891163, 2.3865705)",Paris,75056
8031,Jean Mermoz - Champs-Elysées,True,49,3,46,28,18,True,True,2025-11-05 09:34:02+00:00,"(48.869689856852, 2.3107324540615)",Paris,75056
22007,Commandant Charcot - Bretteville,True,36,19,15,10,5,True,True,2025-11-05 09:30:45+00:00,"(48.87530570765423, 2.2558460757136345)",Neuilly-sur-Seine,92051
24010,Charles de Gaulle - Rue de l'Alma,True,28,1,26,14,12,True,True,2025-11-05 09:33:57+00:00,"(48.896620592993, 2.252313240191)",Courbevoie,92026
13037,Ivry - Baudricourt,True,20,19,1,0,1,True,True,2025-11-05 09:24:32+00:00,"(48.824695995415006, 2.363106073577468)",Paris,75056
25009,Place des Arts - Jean Mermoz,True,20,19,0,0,0,True,True,2025-11-05 09:34:26+00:00,"(48.880391139734, 2.1832160452221)",Rueil-Malmaison,92063
5031,Lacépède - Linné,True,54,27,26,20,6,True,True,2025-11-05 09:34:07+00:00,"(48.8437035476636, 2.354651279747486)",Paris,75056
26010,Louis Armand - Bernard Palissy,True,21,14,7,5,2,True,True,2025-11-05 09:31:42+00:00,"(48.916974, 2.313384)",Asnières-sur-Seine,92004
6009,Guynemer - Jardin du Luxembourg,True,36,5,31,14,17,True,True,2025-11-05 09:34:28+00:00,"(48.8466127, 2.3325478)",Paris,75056
3201,Payenne - Square George Caïn,True,24,15,9,4,5,True,True,2025-11-05 09:34:07+00:00,"(48.8578329, 2.3622643)",Paris,75056
21510,Fontaine du Tertre - Calvaire,True,24,16,7,2,5,True,True,2025-11-05 09:31:52+00:00,"(48.8702539, 2.2187778)",Suresnes,92073
20035,Pyrénées - Ménilmontant,True,26,24,1,0,1,True,True,2025-11-05 09:31:04+00:00,"(48.8693268535238, 2.395084574818611)",Paris,75056
51007,Résistance - Romain Rolland,True,28,18,10,5,5,True,True,2025-11-05 09:32:45+00:00,"(48.950873482371, 2.2310190077797)",Argenteuil,95018
21508,Georges Pompidou - Verdun,True,26,15,11,11,0,True,True,2025-11-05 09:27:37+00:00,"(48.875481, 2.232443)",Suresnes,92073
13008,Place d'Italie - Soeur Rosalie,True,52,50,2,2,0,True,True,2025-11-05 09:33:46+00:00,"(48.831908520394, 2.3546943448098)",Paris,75056
20037,Gambetta - Saint Fargeau,True,24,19,4,0,4,True,True,2025-11-05 09:30:06+00:00,"(48.871244610447015, 2.4039056897163396)",Paris,75056
12039,Général Michel Bizot - Claude Decaen,True,50,50,0,0,0,True,True,2025-11-05 09:32:28+00:00,"(48.834812629825, 2.4009277881277)",Paris,75056
19045,Macdonald - Césaria Evora,True,67,38,26,12,14,True,True,2025-11-05 09:34:13+00:00,"(48.89883, 2.37933)",Paris,75056
21511,Marcel Monge - Marcel Dassault,True,46,0,46,40,6,True,True,2025-11-05 09:32:57+00:00,"(48.86096384533371, 2.2246733296048142)",Suresnes,92073
22302,Gare RER - Général de Gaulle,True,41,26,15,7,8,True,True,2025-11-05 09:32:47+00:00,"(48.933548439566, 2.3064726536317)",Gennevilliers,92036
21112,Claude Debussy - Marc Bloch,True,56,8,46,39,7,True,True,2025-11-05 09:33:43+00:00,"(48.910388180512, 2.3117771744728)",Clichy,92024
48011,Epi d'Or - Chevilly,True,20,16,4,1,3,True,True,2025-11-05 09:28:41+00:00,"(48.781109786782, 2.3549050362061)",Villejuif,94076
22703,Place Jean Mermoz,True,30,20,10,10,0,True,True,2025-11-05 09:34:24+00:00,"(48.9220937, 2.2718348)",Bois-Colombes,92009
41212,Nungesser - Santé,True,22,20,0,0,0,True,True,2025-11-05 09:33:40+00:00,"(48.852335, 2.448967)",Fontenay-sous-Bois,94033
41101,Paul Doumer - Stalingrad,True,24,8,16,13,3,True,True,2025-11-05 09:33:48+00:00,"(48.806518992199, 2.3368880152702)",Arcueil,94003
34009,Dora Maar - Nadia Guendouz,True,30,2,27,22,5,True,True,2025-11-05 09:33:47+00:00,"(48.905452421305, 2.3220406472683)",Saint-Ouen-sur-Seine,93070
20030,Ménilmontant - Père Lachaise,True,41,36,2,0,2,True,True,2025-11-05 09:34:09+00:00,"(48.863287291502, 2.3869940266013)",Paris,75056
7007,Musée d'Orsay,True,65,7,58,41,17,True,True,2025-11-05 09:33:44+00:00,"(48.859726157909, 2.3258604481816)",Paris,75056
16140,Hippodrome de Longchamp,True,30,15,14,8,6,True,True,2025-11-05 09:30:56+00:00,"(48.86413226532, 2.239905372262)",Paris,75056
15039,Abbé Groult - Convention,True,27,27,0,0,0,True,True,2025-11-05 09:33:22+00:00,"(48.83596927866069, 2.302064039509349)",Paris,75056
23106,Pavé des Gardes - Charles Vaillant,True,20,20,0,0,0,True,True,2025-11-05 09:29:48+00:00,"(48.81168551728, 2.2111820107205)",Sèvres,92072
26011,Ménil - Argenteuil,True,20,16,3,1,2,True,True,2025-11-05 09:29:24+00:00,"(48.925901818305, 2.2741496502338)",Asnières-sur-Seine,92004
15032,Félix Faure - Lourmel,True,58,0,58,51,7,True,True,2025-11-05 09:30:57+00:00,"(48.83868901709515, 2.2818081825971603)",Paris,75056
45005,Stalingrad - Général de Gaulle,True,26,10,16,14,2,True,True,2025-11-05 09:30:47+00:00,"(48.823450589614, 2.4965062363218)",Champigny-sur-Marne,94017
13053,Chevaleret - Tolbiac,True,35,11,21,17,4,True,True,2025-11-05 09:33:48+00:00,"(48.82941, 2.375934)",Paris,75056
35021,Cartier Bresson - Denis Papin,True,31,18,12,6,6,True,True,2025-11-05 09:31:53+00:00,"(48.902616, 2.397814)",Pantin,93055
9029,Saint-Lazare - Place d'Estienne d'Orves,True,39,6,33,23,10,True,True,2025-11-05 09:34:00+00:00,"(48.8768345, 2.3329067)",Paris,75056
14110,Abbé Carton - Plantes,True,25,22,2,0,2,True,True,2025-11-05 09:34:06+00:00,"(48.827673823166, 2.3209181427956)",Paris,75056
41304,Port - Maurice Chevalier,True,30,6,23,13,10,True,True,2025-11-05 09:31:01+00:00,"(48.832474421632, 2.490257616467)",Nogent-sur-Marne,94052
18018,Carpeaux - Place Jacques Froment,True,19,15,3,0,3,True,True,2025-11-05 09:30:21+00:00,"(48.8906542, 2.3309428)",Paris,75056
10151,Gare du Nord - Faubourg Saint-Denis,True,28,17,10,1,9,True,True,2025-11-05 09:33:40+00:00,"(48.879612765504, 2.3568402975798)",Paris,75056
22305,Jean Jaurès - Place du Dr Roux,True,35,20,15,13,2,True,True,2025-11-05 09:33:33+00:00,"(48.927567032796, 2.2947337017374)",Gennevilliers,92036
8003,Galilée - Vernet,True,47,34,11,2,9,True,True,2025-11-05 09:34:08+00:00,"(48.871715878697, 2.2985444962978)",Paris,75056
21954,Val-Fleury,True,23,11,12,2,10,True,True,2025-11-05 09:32:05+00:00,"(48.807671407991, 2.2407217696309)",Meudon,92048
22208,Stalingrad - Barbara,True,20,17,3,0,3,True,True,2025-11-05 09:33:45+00:00,"(48.809223658808, 2.3175904558822)",Bagneux,92007
22507,Châteaudun - Place de la Liberté,True,26,18,8,3,5,True,True,2025-11-05 09:31:22+00:00,"(48.90970830301211, 2.2454486480600626)",La Garenne-Colombes,92035
22209,Verdun - Henri Barbusse,True,24,20,1,1,0,True,True,2025-11-05 09:33:55+00:00,"(48.802056061754, 2.3159965061736)",Bagneux,92007
25010,Maréchal Leclerc de Hauteclocque - Marché Buzenval,True,30,29,1,0,1,True,True,2025-11-05 09:24:52+00:00,"(48.858446, 2.192077)",Rueil-Malmaison,92063
18045,Pierre Ginier - Clichy,True,16,11,2,0,2,True,True,2025-11-05 09:28:11+00:00,"(48.8867667, 2.326228)",Paris,75056
